statename,year,hs_acres,hs_claims,state,statehood_year,region
Vermont,1881,0,0,VT,1791,Northeast
Vermont,1882,0,0,VT,1791,Northeast
Vermont,1883,0,0,VT,1791,Northeast
Vermont,1884,0,0,VT,1791,Northeast
Vermont,1885,0,0,VT,1791,Northeast
Vermont,1886,0,0,VT,1791,Northeast
Vermont,1887,0,0,VT,1791,Northeast
Vermont,1888,0,0,VT,1791,Northeast
Vermont,1889,0,0,VT,1791,Northeast
Vermont,1890,0,0,VT,1791,Northeast
Vermont,1891,0,0,VT,1791,Northeast
Vermont,1892,0,0,VT,1791,Northeast
Vermont,1893,0,0,VT,1791,Northeast
Vermont,1894,0,0,VT,1791,Northeast
Vermont,1895,0,0,VT,1791,Northeast
Vermont,1896,0,0,VT,1791,Northeast
Vermont,1897,0,0,VT,1791,Northeast
Vermont,1898,0,0,VT,1791,Northeast
Vermont,1899,0,0,VT,1791,Northeast
Vermont,1900,0,0,VT,1791,Northeast
Vermont,1901,0,0,VT,1791,Northeast
Vermont,1902,0,0,VT,1791,Northeast
Vermont,1903,0,0,VT,1791,Northeast
Vermont,1904,0,0,VT,1791,Northeast
Vermont,1905,0,0,VT,1791,Northeast
Vermont,1906,0,0,VT,1791,Northeast
Vermont,1907,0,0,VT,1791,Northeast
Vermont,1908,0,0,VT,1791,Northeast
Vermont,1909,0,0,VT,1791,Northeast
Vermont,1910,0,0,VT,1791,Northeast
Vermont,1911,0,0,VT,1791,Northeast
Vermont,1912,0,0,VT,1791,Northeast
Vermont,1913,0,0,VT,1791,Northeast
Vermont,1914,0,0,VT,1791,Northeast
Vermont,1915,0,0,VT,1791,Northeast
Vermont,1916,0,0,VT,1791,Northeast
Vermont,1917,0,0,VT,1791,Northeast
Vermont,1918,0,0,VT,1791,Northeast
Vermont,1919,0,0,VT,1791,Northeast
Vermont,1920,0,0,VT,1791,Northeast
Vermont,1921,0,0,VT,1791,Northeast
Vermont,1922,0,0,VT,1791,Northeast
Vermont,1923,0,0,VT,1791,Northeast
Vermont,1924,0,0,VT,1791,Northeast
Vermont,1925,0,0,VT,1791,Northeast
Vermont,1926,0,0,VT,1791,Northeast
Vermont,1927,0,0,VT,1791,Northeast
Vermont,1928,0,0,VT,1791,Northeast
Vermont,1929,0,0,VT,1791,Northeast
Vermont,1930,0,0,VT,1791,Northeast
Vermont,1931,0,0,VT,1791,Northeast
Vermont,1932,0,0,VT,1791,Northeast
Vermont,1933,0,0,VT,1791,Northeast
Vermont,1934,0,0,VT,1791,Northeast
Vermont,1935,0,0,VT,1791,Northeast
Vermont,1936,0,0,VT,1791,Northeast
Vermont,1937,0,0,VT,1791,Northeast
Vermont,1938,0,0,VT,1791,Northeast
Vermont,1939,0,0,VT,1791,Northeast
Vermont,1940,0,0,VT,1791,Northeast
Vermont,1941,0,0,VT,1791,Northeast
Vermont,1942,0,0,VT,1791,Northeast
Vermont,1943,0,0,VT,1791,Northeast
Vermont,1944,0,0,VT,1791,Northeast
Vermont,1945,0,0,VT,1791,Northeast
Vermont,1946,0,0,VT,1791,Northeast
Vermont,1947,0,0,VT,1791,Northeast
Vermont,1948,0,0,VT,1791,Northeast
Vermont,1949,0,0,VT,1791,Northeast
Vermont,1950,0,0,VT,1791,Northeast
Vermont,1951,0,0,VT,1791,Northeast
Vermont,1952,0,0,VT,1791,Northeast
Vermont,1953,0,0,VT,1791,Northeast
Vermont,1954,0,0,VT,1791,Northeast
Vermont,1955,0,0,VT,1791,Northeast
Vermont,1956,0,0,VT,1791,Northeast
Vermont,1957,0,0,VT,1791,Northeast
Vermont,1958,0,0,VT,1791,Northeast
Vermont,1959,0,0,VT,1791,Northeast
Vermont,1960,0,0,VT,1791,Northeast
Vermont,1961,0,0,VT,1791,Northeast
Virginia,1868,0,0,VA,1788,South
Virginia,1869,0,0,VA,1788,South
Virginia,1870,0,0,VA,1788,South
Virginia,1871,0,0,VA,1788,South
Virginia,1872,0,0,VA,1788,South
Virginia,1873,0,0,VA,1788,South
Virginia,1874,0,0,VA,1788,South
Virginia,1875,0,0,VA,1788,South
Virginia,1876,0,0,VA,1788,South
Virginia,1877,0,0,VA,1788,South
Virginia,1878,0,0,VA,1788,South
Virginia,1879,0,0,VA,1788,South
Virginia,1880,0,0,VA,1788,South
Virginia,1881,0,0,VA,1788,South
Virginia,1882,0,0,VA,1788,South
Virginia,1883,0,0,VA,1788,South
Virginia,1884,0,0,VA,1788,South
Virginia,1885,0,0,VA,1788,South
Virginia,1886,0,0,VA,1788,South
Virginia,1887,0,0,VA,1788,South
Virginia,1888,0,0,VA,1788,South
Virginia,1889,0,0,VA,1788,South
Virginia,1890,0,0,VA,1788,South
Virginia,1891,0,0,VA,1788,South
Virginia,1892,0,0,VA,1788,South
Virginia,1893,0,0,VA,1788,South
Virginia,1894,0,0,VA,1788,South
Virginia,1895,0,0,VA,1788,South
Virginia,1896,0,0,VA,1788,South
Virginia,1897,0,0,VA,1788,South
Virginia,1898,0,0,VA,1788,South
Virginia,1899,0,0,VA,1788,South
Virginia,1900,0,0,VA,1788,South
Virginia,1901,0,0,VA,1788,South
Virginia,1902,0,0,VA,1788,South
Virginia,1903,0,0,VA,1788,South
Virginia,1904,0,0,VA,1788,South
Virginia,1905,0,0,VA,1788,South
Virginia,1906,0,0,VA,1788,South
Virginia,1907,0,0,VA,1788,South
Virginia,1908,0,0,VA,1788,South
Virginia,1909,0,0,VA,1788,South
Virginia,1910,0,0,VA,1788,South
Virginia,1911,0,0,VA,1788,South
Virginia,1912,0,0,VA,1788,South
Virginia,1913,0,0,VA,1788,South
Virginia,1914,0,0,VA,1788,South
Virginia,1915,0,0,VA,1788,South
Virginia,1916,0,0,VA,1788,South
Virginia,1917,0,0,VA,1788,South
Virginia,1918,0,0,VA,1788,South
Virginia,1919,0,0,VA,1788,South
Virginia,1920,0,0,VA,1788,South
Virginia,1921,0,0,VA,1788,South
Virginia,1922,0,0,VA,1788,South
Virginia,1923,0,0,VA,1788,South
Virginia,1924,0,0,VA,1788,South
Virginia,1925,0,0,VA,1788,South
Virginia,1926,0,0,VA,1788,South
Virginia,1927,0,0,VA,1788,South
Virginia,1928,0,0,VA,1788,South
Virginia,1929,0,0,VA,1788,South
Virginia,1930,0,0,VA,1788,South
Virginia,1931,0,0,VA,1788,South
Virginia,1932,0,0,VA,1788,South
Virginia,1933,0,0,VA,1788,South
Virginia,1934,0,0,VA,1788,South
Virginia,1935,0,0,VA,1788,South
Virginia,1936,0,0,VA,1788,South
Virginia,1937,0,0,VA,1788,South
Virginia,1938,0,0,VA,1788,South
Virginia,1939,0,0,VA,1788,South
Virginia,1940,0,0,VA,1788,South
Virginia,1941,0,0,VA,1788,South
Virginia,1942,0,0,VA,1788,South
Virginia,1943,0,0,VA,1788,South
Virginia,1944,0,0,VA,1788,South
Virginia,1945,0,0,VA,1788,South
Virginia,1946,0,0,VA,1788,South
Virginia,1947,0,0,VA,1788,South
Virginia,1948,0,0,VA,1788,South
Virginia,1949,0,0,VA,1788,South
Virginia,1950,0,0,VA,1788,South
Virginia,1951,0,0,VA,1788,South
Virginia,1952,0,0,VA,1788,South
Virginia,1953,0,0,VA,1788,South
Virginia,1954,0,0,VA,1788,South
Virginia,1955,0,0,VA,1788,South
Virginia,1956,0,0,VA,1788,South
Virginia,1957,0,0,VA,1788,South
Virginia,1958,0,0,VA,1788,South
Virginia,1959,0,0,VA,1788,South
Virginia,1960,0,0,VA,1788,South
Virginia,1961,0,0,VA,1788,South
Washington,1868,9270,59,WA,1889,West
Washington,1869,44397,284,WA,1889,West
Washington,1870,65358,418,WA,1889,West
Washington,1871,81254,519,WA,1889,West
Washington,1872,95352,611,WA,1889,West
Washington,1873,111321,715,WA,1889,West
Washington,1874,125484,809,WA,1889,West
Washington,1875,153359,987,WA,1889,West
Washington,1876,192199,1272,WA,1889,West
Washington,1877,229020,1542,WA,1889,West
Washington,1878,266161,1872,WA,1889,West
Washington,1879,304723,2281,WA,1889,West
Washington,1880,340519,2603,WA,1889,West
Washington,1881,383602,2955,WA,1889,West
Washington,1882,436250,3360,WA,1889,West
Washington,1883,524757,4006,WA,1889,West
Washington,1884,630228,4740,WA,1889,West
Washington,1885,741209,5499,WA,1889,West
Washington,1886,849880,6234,WA,1889,West
Washington,1887,977057,7084,WA,1889,West
Washington,1888,1112033,7984,WA,1889,West
Washington,1889,1290717,9168,WA,1889,West
Washington,1890,1605318,11276,WA,1889,West
Washington,1891,1791022,12542,WA,1889,West
Washington,1892,1957027,13700,WA,1889,West
Washington,1893,2114900,14787,WA,1889,West
Washington,1894,2256780,15747,WA,1889,West
Washington,1895,2431742,16942,WA,1889,West
Washington,1896,2654380,18464,WA,1889,West
Washington,1897,2910456,20239,WA,1889,West
Washington,1898,3190042,22177,WA,1889,West
Washington,1899,3421318,23781,WA,1889,West
Washington,1900,3649441,25382,WA,1889,West
Washington,1901,3798033,26419,WA,1889,West
Washington,1902,3944172,27440,WA,1889,West
Washington,1903,4077799,28370,WA,1889,West
Washington,1904,4193273,29186,WA,1889,West
Washington,1905,4448780,30940,WA,1889,West
Washington,1906,4804347,33345,WA,1889,West
Washington,1907,5251562,36373,WA,1889,West
Washington,1908,5739365,39664,WA,1889,West
Washington,1909,6052672,41803,WA,1889,West
Washington,1910,6406990,44209,WA,1889,West
Washington,1911,6716281,46298,WA,1889,West
Washington,1912,6921872,47701,WA,1889,West
Washington,1913,7097640,48967,WA,1889,West
Washington,1914,7303502,50435,WA,1889,West
Washington,1915,7455244,51537,WA,1889,West
Washington,1916,7580348,52462,WA,1889,West
Washington,1917,7708541,53417,WA,1889,West
Washington,1918,7832630,54318,WA,1889,West
Washington,1919,7938231,55072,WA,1889,West
Washington,1920,8037514,55727,WA,1889,West
Washington,1921,8120699,56249,WA,1889,West
Washington,1922,8196737,56722,WA,1889,West
Washington,1923,8246745,56994,WA,1889,West
Washington,1924,8292071,57218,WA,1889,West
Washington,1925,8329443,57405,WA,1889,West
Washington,1926,8358461,57544,WA,1889,West
Washington,1927,8378466,57645,WA,1889,West
Washington,1928,8389935,57697,WA,1889,West
Washington,1929,8401019,57752,WA,1889,West
Washington,1930,8407217,57790,WA,1889,West
Washington,1931,8418329,57842,WA,1889,West
Washington,1932,8424655,57870,WA,1889,West
Washington,1933,8426822,57887,WA,1889,West
Washington,1934,8429973,57903,WA,1889,West
Washington,1935,8433031,57927,WA,1889,West
Washington,1936,8438376,57955,WA,1889,West
Washington,1937,8444664,57989,WA,1889,West
Washington,1938,8450845,58036,WA,1889,West
Washington,1939,8455910,58068,WA,1889,West
Washington,1940,8457170,58077,WA,1889,West
Washington,1941,8458643,58087,WA,1889,West
Washington,1942,8458723,58088,WA,1889,West
Washington,1943,8459429,58094,WA,1889,West
Washington,1944,8459913,58099,WA,1889,West
Washington,1945,8460151,58102,WA,1889,West
Washington,1946,8460391,58105,WA,1889,West
Washington,1947,8460391,58105,WA,1889,West
Washington,1948,8460391,58105,WA,1889,West
Washington,1949,8460664,58109,WA,1889,West
Washington,1950,8461304,58117,WA,1889,West
Washington,1951,8462261,58128,WA,1889,West
Washington,1952,8462592,58132,WA,1889,West
Washington,1953,8462874,58135,WA,1889,West
Washington,1954,8463548,58141,WA,1889,West
Washington,1955,8463664,58143,WA,1889,West
Washington,1956,8463824,58145,WA,1889,West
Washington,1957,8463921,58146,WA,1889,West
Washington,1958,8464089,58148,WA,1889,West
Washington,1959,8464089,58148,WA,1889,West
Washington,1960,8464289,58150,WA,1889,West
Washington,1961,8465002,58156,WA,1889,West
West Virginia,1868,0,0,WV,1863,South
West Virginia,1869,0,0,WV,1863,South
West Virginia,1870,0,0,WV,1863,South
West Virginia,1871,0,0,WV,1863,South
West Virginia,1872,0,0,WV,1863,South
West Virginia,1873,0,0,WV,1863,South
West Virginia,1874,0,0,WV,1863,South
West Virginia,1875,0,0,WV,1863,South
West Virginia,1876,0,0,WV,1863,South
West Virginia,1877,0,0,WV,1863,South
West Virginia,1878,0,0,WV,1863,South
West Virginia,1879,0,0,WV,1863,South
West Virginia,1880,0,0,WV,1863,South
West Virginia,1881,0,0,WV,1863,South
West Virginia,1882,0,0,WV,1863,South
West Virginia,1883,0,0,WV,1863,South
West Virginia,1884,0,0,WV,1863,South
West Virginia,1885,0,0,WV,1863,South
West Virginia,1886,0,0,WV,1863,South
West Virginia,1887,0,0,WV,1863,South
West Virginia,1888,0,0,WV,1863,South
West Virginia,1889,0,0,WV,1863,South
West Virginia,1890,0,0,WV,1863,South
West Virginia,1891,0,0,WV,1863,South
West Virginia,1892,0,0,WV,1863,South
West Virginia,1893,0,0,WV,1863,South
West Virginia,1894,0,0,WV,1863,South
West Virginia,1895,0,0,WV,1863,South
West Virginia,1896,0,0,WV,1863,South
West Virginia,1897,0,0,WV,1863,South
West Virginia,1898,0,0,WV,1863,South
West Virginia,1899,0,0,WV,1863,South
West Virginia,1900,0,0,WV,1863,South
West Virginia,1901,0,0,WV,1863,South
West Virginia,1902,0,0,WV,1863,South
West Virginia,1903,0,0,WV,1863,South
West Virginia,1904,0,0,WV,1863,South
West Virginia,1905,0,0,WV,1863,South
West Virginia,1906,0,0,WV,1863,South
West Virginia,1907,0,0,WV,1863,South
West Virginia,1908,0,0,WV,1863,South
West Virginia,1909,0,0,WV,1863,South
West Virginia,1910,0,0,WV,1863,South
West Virginia,1911,0,0,WV,1863,South
West Virginia,1912,0,0,WV,1863,South
West Virginia,1913,0,0,WV,1863,South
West Virginia,1914,0,0,WV,1863,South
West Virginia,1915,0,0,WV,1863,South
West Virginia,1916,0,0,WV,1863,South
West Virginia,1917,0,0,WV,1863,South
West Virginia,1918,0,0,WV,1863,South
West Virginia,1919,0,0,WV,1863,South
West Virginia,1920,0,0,WV,1863,South
West Virginia,1921,0,0,WV,1863,South
West Virginia,1922,0,0,WV,1863,South
West Virginia,1923,0,0,WV,1863,South
West Virginia,1924,0,0,WV,1863,South
West Virginia,1925,0,0,WV,1863,South
West Virginia,1926,0,0,WV,1863,South
West Virginia,1927,0,0,WV,1863,South
West Virginia,1928,0,0,WV,1863,South
West Virginia,1929,0,0,WV,1863,South
West Virginia,1930,0,0,WV,1863,South
West Virginia,1931,0,0,WV,1863,South
West Virginia,1932,0,0,WV,1863,South
West Virginia,1933,0,0,WV,1863,South
West Virginia,1934,0,0,WV,1863,South
West Virginia,1935,0,0,WV,1863,South
West Virginia,1936,0,0,WV,1863,South
West Virginia,1937,0,0,WV,1863,South
West Virginia,1938,0,0,WV,1863,South
West Virginia,1939,0,0,WV,1863,South
West Virginia,1940,0,0,WV,1863,South
West Virginia,1941,0,0,WV,1863,South
West Virginia,1942,0,0,WV,1863,South
West Virginia,1943,0,0,WV,1863,South
West Virginia,1944,0,0,WV,1863,South
West Virginia,1945,0,0,WV,1863,South
West Virginia,1946,0,0,WV,1863,South
West Virginia,1947,0,0,WV,1863,South
West Virginia,1948,0,0,WV,1863,South
West Virginia,1949,0,0,WV,1863,South
West Virginia,1950,0,0,WV,1863,South
West Virginia,1951,0,0,WV,1863,South
West Virginia,1952,0,0,WV,1863,South
West Virginia,1953,0,0,WV,1863,South
West Virginia,1954,0,0,WV,1863,South
West Virginia,1955,0,0,WV,1863,South
West Virginia,1956,0,0,WV,1863,South
West Virginia,1957,0,0,WV,1863,South
West Virginia,1958,0,0,WV,1863,South
West Virginia,1959,0,0,WV,1863,South
West Virginia,1960,0,0,WV,1863,South
West Virginia,1961,0,0,WV,1863,South
Wisconsin,1868,52211,512,WI,1848,North Central
Wisconsin,1869,110969,1078,WI,1848,North Central
Wisconsin,1870,173043,1688,WI,1848,North Central
Wisconsin,1871,232767,2227,WI,1848,North Central
Wisconsin,1872,302597,2890,WI,1848,North Central
Wisconsin,1873,388515,3743,WI,1848,North Central
Wisconsin,1874,518741,4969,WI,1848,North Central
Wisconsin,1875,656436,6269,WI,1848,North Central
Wisconsin,1876,788671,7417,WI,1848,North Central
Wisconsin,1877,901584,8422,WI,1848,North Central
Wisconsin,1878,1010527,9385,WI,1848,North Central
Wisconsin,1879,1094340,10110,WI,1848,North Central
Wisconsin,1880,1180825,10868,WI,1848,North Central
Wisconsin,1881,1273123,11688,WI,1848,North Central
Wisconsin,1882,1351804,12421,WI,1848,North Central
Wisconsin,1883,1424706,13140,WI,1848,North Central
Wisconsin,1884,1521645,14062,WI,1848,North Central
Wisconsin,1885,1599631,14763,WI,1848,North Central
Wisconsin,1886,1661097,15319,WI,1848,North Central
Wisconsin,1887,1716211,15805,WI,1848,North Central
Wisconsin,1888,1771487,16271,WI,1848,North Central
Wisconsin,1889,1848288,16915,WI,1848,North Central
Wisconsin,1890,1925759,17595,WI,1848,North Central
Wisconsin,1891,2000780,18239,WI,1848,North Central
Wisconsin,1892,2063318,18788,WI,1848,North Central
Wisconsin,1893,2117151,19251,WI,1848,North Central
Wisconsin,1894,2159219,19613,WI,1848,North Central
Wisconsin,1895,2196404,19943,WI,1848,North Central
Wisconsin,1896,2237999,20382,WI,1848,North Central
Wisconsin,1897,2276882,20745,WI,1848,North Central
Wisconsin,1898,2312481,21080,WI,1848,North Central
Wisconsin,1899,2355743,21472,WI,1848,North Central
Wisconsin,1900,2409253,21975,WI,1848,North Central
Wisconsin,1901,2459318,22482,WI,1848,North Central
Wisconsin,1902,2522608,23114,WI,1848,North Central
Wisconsin,1903,2587970,23879,WI,1848,North Central
Wisconsin,1904,2641750,24422,WI,1848,North Central
Wisconsin,1905,2699204,25026,WI,1848,North Central
Wisconsin,1906,2750629,25554,WI,1848,North Central
Wisconsin,1907,2809484,26115,WI,1848,North Central
Wisconsin,1908,2870848,26693,WI,1848,North Central
Wisconsin,1909,2921923,27185,WI,1848,North Central
Wisconsin,1910,2963296,27592,WI,1848,North Central
Wisconsin,1911,2997460,27918,WI,1848,North Central
Wisconsin,1912,3020681,28153,WI,1848,North Central
Wisconsin,1913,3042081,28387,WI,1848,North Central
Wisconsin,1914,3054319,28538,WI,1848,North Central
Wisconsin,1915,3067635,28701,WI,1848,North Central
Wisconsin,1916,3078780,28839,WI,1848,North Central
Wisconsin,1917,3088368,28959,WI,1848,North Central
Wisconsin,1918,3095434,29055,WI,1848,North Central
Wisconsin,1919,3099289,29120,WI,1848,North Central
Wisconsin,1920,3102843,29185,WI,1848,North Central
Wisconsin,1921,3105533,29232,WI,1848,North Central
Wisconsin,1922,3106473,29248,WI,1848,North Central
Wisconsin,1923,3107849,29279,WI,1848,North Central
Wisconsin,1924,3109549,29310,WI,1848,North Central
Wisconsin,1925,3110555,29330,WI,1848,North Central
Wisconsin,1926,3110555,29330,WI,1848,North Central
Wisconsin,1927,3110555,29330,WI,1848,North Central
Wisconsin,1928,3110555,29330,WI,1848,North Central
Wisconsin,1929,3110555,29330,WI,1848,North Central
Wisconsin,1930,3110555,29330,WI,1848,North Central
Wisconsin,1931,3110555,29330,WI,1848,North Central
Wisconsin,1932,3110555,29330,WI,1848,North Central
Wisconsin,1933,3110555,29330,WI,1848,North Central
Wisconsin,1934,3110555,29330,WI,1848,North Central
Wisconsin,1935,3110555,29330,WI,1848,North Central
Wisconsin,1936,3110555,29330,WI,1848,North Central
Wisconsin,1937,3110555,29330,WI,1848,North Central
Wisconsin,1938,3110555,29330,WI,1848,North Central
Wisconsin,1939,3110555,29330,WI,1848,North Central
Wisconsin,1940,3110555,29330,WI,1848,North Central
Wisconsin,1941,3110555,29330,WI,1848,North Central
Wisconsin,1942,3110767,29332,WI,1848,North Central
Wisconsin,1943,3110855,29333,WI,1848,North Central
Wisconsin,1944,3110910,29334,WI,1848,North Central
Wisconsin,1945,3110910,29334,WI,1848,North Central
Wisconsin,1946,3110910,29334,WI,1848,North Central
Wisconsin,1947,3110910,29334,WI,1848,North Central
Wisconsin,1948,3110950,29335,WI,1848,North Central
Wisconsin,1949,3110950,29335,WI,1848,North Central
Wisconsin,1950,3110990,29336,WI,1848,North Central
Wisconsin,1951,3110990,29336,WI,1848,North Central
Wisconsin,1952,3110990,29336,WI,1848,North Central
Wisconsin,1953,3110990,29336,WI,1848,North Central
Wisconsin,1954,3110990,29336,WI,1848,North Central
Wisconsin,1955,3110990,29336,WI,1848,North Central
Wisconsin,1956,3110990,29336,WI,1848,North Central
Wisconsin,1957,3110990,29336,WI,1848,North Central
Wisconsin,1958,3110990,29336,WI,1848,North Central
Wisconsin,1959,3110990,29336,WI,1848,North Central
Wisconsin,1960,3110990,29336,WI,1848,North Central
Wisconsin,1961,3110990,29336,WI,1848,North Central
Wyoming,1868,0,0,WY,1890,West
Wyoming,1869,0,0,WY,1890,West
Wyoming,1870,0,0,WY,1890,West
Wyoming,1871,0,0,WY,1890,West
Wyoming,1872,0,0,WY,1890,West
Wyoming,1873,0,0,WY,1890,West
Wyoming,1874,0,0,WY,1890,West
Wyoming,1875,480,3,WY,1890,West
Wyoming,1876,1960,16,WY,1890,West
Wyoming,1877,2840,22,WY,1890,West
Wyoming,1878,3800,29,WY,1890,West
Wyoming,1879,4553,34,WY,1890,West
Wyoming,1880,6631,49,WY,1890,West
Wyoming,1881,8204,62,WY,1890,West
Wyoming,1882,11521,93,WY,1890,West
Wyoming,1883,16496,134,WY,1890,West
Wyoming,1884,24026,197,WY,1890,West
Wyoming,1885,32908,259,WY,1890,West
Wyoming,1886,41446,324,WY,1890,West
Wyoming,1887,51698,402,WY,1890,West
Wyoming,1888,63952,483,WY,1890,West
Wyoming,1889,83883,613,WY,1890,West
Wyoming,1890,105988,756,WY,1890,West
Wyoming,1891,142049,985,WY,1890,West
Wyoming,1892,173557,1194,WY,1890,West
Wyoming,1893,219790,1493,WY,1890,West
Wyoming,1894,256239,1726,WY,1890,West
Wyoming,1895,290611,1945,WY,1890,West
Wyoming,1896,330518,2199,WY,1890,West
Wyoming,1897,370604,2459,WY,1890,West
Wyoming,1898,423403,2799,WY,1890,West
Wyoming,1899,477816,3162,WY,1890,West
Wyoming,1900,537177,3549,WY,1890,West
Wyoming,1901,608140,4124,WY,1890,West
Wyoming,1902,689697,4864,WY,1890,West
Wyoming,1903,752614,5352,WY,1890,West
Wyoming,1904,826020,5888,WY,1890,West
Wyoming,1905,927119,6572,WY,1890,West
Wyoming,1906,1041970,7351,WY,1890,West
Wyoming,1907,1165355,8178,WY,1890,West
Wyoming,1908,1293544,9031,WY,1890,West
Wyoming,1909,1442182,10003,WY,1890,West
Wyoming,1910,1564409,10780,WY,1890,West
Wyoming,1911,1684360,11512,WY,1890,West
Wyoming,1912,1797606,12212,WY,1890,West
Wyoming,1913,2194462,14632,WY,1890,West
Wyoming,1914,2588532,16713,WY,1890,West
Wyoming,1915,2926073,18405,WY,1890,West
Wyoming,1916,3283078,20084,WY,1890,West
Wyoming,1917,3705304,21994,WY,1890,West
Wyoming,1918,4201290,24228,WY,1890,West
Wyoming,1919,4635606,26150,WY,1890,West
Wyoming,1920,5605964,30039,WY,1890,West
Wyoming,1921,7034624,35049,WY,1890,West
Wyoming,1922,8739568,40722,WY,1890,West
Wyoming,1923,10208093,45361,WY,1890,West
Wyoming,1924,11410189,49052,WY,1890,West
Wyoming,1925,12435906,52122,WY,1890,West
Wyoming,1926,13170141,54337,WY,1890,West
Wyoming,1927,13631753,55755,WY,1890,West
Wyoming,1928,14083918,57081,WY,1890,West
Wyoming,1929,14440339,58165,WY,1890,West
Wyoming,1930,14727500,58976,WY,1890,West
Wyoming,1931,14996357,59700,WY,1890,West
Wyoming,1932,15324690,60510,WY,1890,West
Wyoming,1933,15462865,60877,WY,1890,West
Wyoming,1934,15800652,61631,WY,1890,West
Wyoming,1935,16181337,62566,WY,1890,West
Wyoming,1936,16631325,63537,WY,1890,West
Wyoming,1937,17138527,64597,WY,1890,West
Wyoming,1938,17502917,65333,WY,1890,West
Wyoming,1939,17748056,65828,WY,1890,West
Wyoming,1940,17938317,66221,WY,1890,West
Wyoming,1941,18043179,66447,WY,1890,West
Wyoming,1942,18090326,66594,WY,1890,West
Wyoming,1943,18107750,66649,WY,1890,West
Wyoming,1944,18116484,66691,WY,1890,West
Wyoming,1945,18120119,66712,WY,1890,West
Wyoming,1946,18124499,66749,WY,1890,West
Wyoming,1947,18127747,66780,WY,1890,West
Wyoming,1948,18130747,66805,WY,1890,West
Wyoming,1949,18132141,66813,WY,1890,West
Wyoming,1950,18137876,66848,WY,1890,West
Wyoming,1951,18146679,66907,WY,1890,West
Wyoming,1952,18158189,66994,WY,1890,West
Wyoming,1953,18171639,67091,WY,1890,West
